Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,Chrome 120.0.0.0,,,01-01-2024 19:13:36,01-01-2024 19:16:52,3m - 15.767s,PASSED
,,,,,,,
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,01-01-2024 19:13:37,01-01-2024 19:13:58,20.907s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 19:13:37,01-01-2024 19:13:39,1.685s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,01-01-2024 19:13:39,01-01-2024 19:13:42,2.877s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,01-01-2024 19:13:42,01-01-2024 19:13:43,0.905s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,01-01-2024 19:13:43,01-01-2024 19:13:43,0.770s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,01-01-2024 19:13:43,01-01-2024 19:13:44,0.951s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Transactions""))",Chrome 120.0.0.0,,,01-01-2024 19:13:44,01-01-2024 19:13:45,0.966s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Expenses""))",Chrome 120.0.0.0,,,01-01-2024 19:13:45,01-01-2024 19:13:46,0.869s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_All expenses between January 1st, 2024_d388e7/a_Create a new transaction""))",Chrome 120.0.0.0,,,01-01-2024 19:13:46,01-01-2024 19:13:47,1.075s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_description""), description)",Chrome 120.0.0.0,,,01-01-2024 19:13:47,01-01-2024 19:13:49,1.372s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_source""), source_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:13:49,01-01-2024 19:13:49,0.783s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_destination""), destination_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:13:49,01-01-2024 19:13:51,1.210s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_date""), date)",Chrome 120.0.0.0,,,01-01-2024 19:13:51,01-01-2024 19:13:52,1.142s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_amount""), amount)",Chrome 120.0.0.0,,,01-01-2024 19:13:52,01-01-2024 19:13:52,0.714s,PASSED
"if (getText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_foreign_currency"")) == """")",Chrome 120.0.0.0,,,01-01-2024 19:13:52,01-01-2024 19:13:53,0.375s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:13:53,01-01-2024 19:13:53,0.008s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,01-01-2024 19:13:53,01-01-2024 19:13:53,0.021s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_category""), category)",Chrome 120.0.0.0,,,01-01-2024 19:13:53,01-01-2024 19:13:54,0.793s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_(no piggy bank)                  1 (_6b16ef""), piggy_bank, true)",Chrome 120.0.0.0,,,01-01-2024 19:13:54,01-01-2024 19:13:55,1.712s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_ti-new-tag-input ti-valid""), tags)",Chrome 120.0.0.0,,,01-01-2024 19:13:55,01-01-2024 19:13:56,0.679s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:13:56,01-01-2024 19:13:56,0.033s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,01-01-2024 19:13:56,01-01-2024 19:13:56,0.005s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/button_Submit""))",Chrome 120.0.0.0,,,01-01-2024 19:13:56,01-01-2024 19:13:56,0.334s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:13:56,01-01-2024 19:13:57,0.980s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,01-01-2024 19:13:57,01-01-2024 19:13:58,0.158s,PASSED
,,,,,,,
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,01-01-2024 19:13:58,01-01-2024 19:14:18,20.033s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 19:13:58,01-01-2024 19:13:58,0.715s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,01-01-2024 19:13:58,01-01-2024 19:14:02,3.166s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,01-01-2024 19:14:02,01-01-2024 19:14:03,0.980s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,01-01-2024 19:14:03,01-01-2024 19:14:03,0.696s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,01-01-2024 19:14:03,01-01-2024 19:14:04,0.981s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Transactions""))",Chrome 120.0.0.0,,,01-01-2024 19:14:04,01-01-2024 19:14:05,1.101s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Expenses""))",Chrome 120.0.0.0,,,01-01-2024 19:14:05,01-01-2024 19:14:06,0.969s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_All expenses between January 1st, 2024_d388e7/a_Create a new transaction""))",Chrome 120.0.0.0,,,01-01-2024 19:14:06,01-01-2024 19:14:07,1.112s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_description""), description)",Chrome 120.0.0.0,,,01-01-2024 19:14:07,01-01-2024 19:14:09,1.315s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_source""), source_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:14:09,01-01-2024 19:14:10,0.761s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_destination""), destination_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:14:10,01-01-2024 19:14:11,1.137s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_date""), date)",Chrome 120.0.0.0,,,01-01-2024 19:14:11,01-01-2024 19:14:12,1.201s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_amount""), amount)",Chrome 120.0.0.0,,,01-01-2024 19:14:12,01-01-2024 19:14:13,0.778s,PASSED
"if (getText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_foreign_currency"")) == """")",Chrome 120.0.0.0,,,01-01-2024 19:14:13,01-01-2024 19:14:13,0.333s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:14:13,01-01-2024 19:14:13,0.002s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,01-01-2024 19:14:13,01-01-2024 19:14:13,0.002s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_category""), category)",Chrome 120.0.0.0,,,01-01-2024 19:14:13,01-01-2024 19:14:14,0.829s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_(no piggy bank)                  1 (_6b16ef""), piggy_bank, true)",Chrome 120.0.0.0,,,01-01-2024 19:14:14,01-01-2024 19:14:16,1.885s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_ti-new-tag-input ti-valid""), tags)",Chrome 120.0.0.0,,,01-01-2024 19:14:16,01-01-2024 19:14:16,0.672s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:14:16,01-01-2024 19:14:16,0.034s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,01-01-2024 19:14:16,01-01-2024 19:14:16,0.001s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/button_Submit""))",Chrome 120.0.0.0,,,01-01-2024 19:14:16,01-01-2024 19:14:17,0.326s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 19:14:17,01-01-2024 19:14:18,0.849s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,01-01-2024 19:14:18,01-01-2024 19:14:18,0.145s,PASSED
,,,,,,,
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,01-01-2024 19:14:18,01-01-2024 19:14:37,19.548s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 19:14:18,01-01-2024 19:14:19,0.904s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,01-01-2024 19:14:19,01-01-2024 19:14:22,2.877s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,01-01-2024 19:14:22,01-01-2024 19:14:23,0.999s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,01-01-2024 19:14:23,01-01-2024 19:14:23,0.667s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,01-01-2024 19:14:23,01-01-2024 19:14:24,0.907s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Transactions""))",Chrome 120.0.0.0,,,01-01-2024 19:14:24,01-01-2024 19:14:25,1.194s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Expenses""))",Chrome 120.0.0.0,,,01-01-2024 19:14:25,01-01-2024 19:14:26,0.882s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_All expenses between January 1st, 2024_d388e7/a_Create a new transaction""))",Chrome 120.0.0.0,,,01-01-2024 19:14:26,01-01-2024 19:14:28,1.144s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_description""), description)",Chrome 120.0.0.0,,,01-01-2024 19:14:28,01-01-2024 19:14:29,1.297s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_source""), source_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:14:29,01-01-2024 19:14:30,0.733s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_destination""), destination_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 19:14:30,01-01-2024 19:14:31,1.097s,PASSED
