Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Piggy Bank,Chrome 120.0.0.0,,,01-01-2024 23:08:17,01-01-2024 23:12:17,4m - 0.033s,FAILED
,,,,,,,
Test Cases/Piggy Bank,Chrome 120.0.0.0,,,01-01-2024 23:08:18,01-01-2024 23:08:40,22.833s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 23:08:18,01-01-2024 23:08:21,2.528s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,01-01-2024 23:08:21,01-01-2024 23:08:24,3.014s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,01-01-2024 23:08:24,01-01-2024 23:08:25,1.052s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,01-01-2024 23:08:25,01-01-2024 23:08:26,0.687s,PASSED
"sendKeys(findTestObject(""Object Repository/Piggy Bank/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,01-01-2024 23:08:26,01-01-2024 23:08:27,1.045s,PASSED
"click(findTestObject(""Object Repository/Piggy Bank/Page_Whats playing  Firefly III/a_Piggy banks""))",Chrome 120.0.0.0,,,01-01-2024 23:08:27,01-01-2024 23:08:29,2.371s,PASSED
"click(findTestObject(""Piggy Bank/Page_Piggy banks  Firefly III/a_Create new piggy bank""))",Chrome 120.0.0.0,,,01-01-2024 23:08:29,01-01-2024 23:08:30,0.752s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/input_name""), name)",Chrome 120.0.0.0,,,01-01-2024 23:08:30,01-01-2024 23:08:31,0.792s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/select_My Savings AccountMy Asset Account""), save_on_account, true)",Chrome 120.0.0.0,,,01-01-2024 23:08:31,01-01-2024 23:08:31,0.898s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/input_targetamount""), target_amount)",Chrome 120.0.0.0,,,01-01-2024 23:08:32,01-01-2024 23:08:32,0.650s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/textarea_notes""), notes)",Chrome 120.0.0.0,,,01-01-2024 23:08:32,01-01-2024 23:08:34,2.116s,PASSED
"setText(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/input_object_group""), group)",Chrome 120.0.0.0,,,01-01-2024 23:08:34,01-01-2024 23:08:35,0.664s,PASSED
"setText(findTestObject(""Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/input_date""), target_date)",Chrome 120.0.0.0,,,01-01-2024 23:08:35,01-01-2024 23:08:36,0.825s,PASSED
if (attachment),Chrome 120.0.0.0,,,01-01-2024 23:08:36,01-01-2024 23:08:36,0.006s,PASSED
"click(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/div_Mandatory fields                       _ed7e9e""))",Chrome 120.0.0.0,,,01-01-2024 23:08:36,01-01-2024 23:08:36,0.326s,PASSED
"click(findTestObject(""Object Repository/Piggy Bank/Page_New piggy bank  Piggy banks  Firefly III/button_Store new piggy bank""))",Chrome 120.0.0.0,,,01-01-2024 23:08:36,01-01-2024 23:08:38,1.629s,PASSED
try,Chrome 120.0.0.0,,,01-01-2024 23:08:38,01-01-2024 23:08:40,2.045s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,01-01-2024 23:08:40,01-01-2024 23:08:40,0.356s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,01-01-2024 23:08:40,01-01-2024 23:08:40,0.259s,PASSED
,,,,,,,
Test Cases/Piggy Bank,Chrome 120.0.0.0,,,01-01-2024 23:08:41,01-01-2024 23:08:57,16.342s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 23:08:41,01-01-2024 23:08:42,1.165s,PASSED
